conversation_id_str,created_at,favorite_count,label,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.87E+18,Tue Dec 31 17:27:25 +0000 2024,8,depresi,ngerasa bersalah bgt sama adek atas kebodohan diri ini sampe bikin pening kepala :(,1.87E+18,,,in,"Scotland, United Kingdom",0,0,0,https://x.com/belajarxbermain/status/1874145346672353662,1.59E+18,belajarxbermain
1.87E+18,Tue Dec 31 17:27:22 +0000 2024,0,normal,gagal mendapat diskon 1.1 huuuuhu,1.87E+18,,ppnarevvttt,in,,0,0,0,https://x.com/narainsight/status/1874145336874459639,1.52E+18,narainsight
1.87E+18,Wed Dec 18 12:54:34 +0000 2024,2,depresi,Dahlah. Capek Pingin nyerah aja ,1.87E+18,,,in,cloud kingdom,0,2,0,https://x.com/Soda_ppy/status/1869365641863651640,1.24E+18,Soda_ppy
1.87E+18,Wed Dec 18 12:22:30 +0000 2024,0,depresi,@biscofq udah capek dan mau nyerah aja,1.87E+18,,biscofq,in,Jakarta Capital Region,0,0,0,https://x.com/eskopi_su/status/1869357569480982546,1.64E+18,eskopi_su
1.87E+18,Wed Dec 18 12:20:57 +0000 2024,0,depresi,Pengen nyerah capek,1.87E+18,,,in,"Cikarang, Indonesia",0,0,0,https://x.com/oktaaesih/status/1869357182107697276,1.68E+18,oktaaesih
1.87E+18,Tue Dec 31 17:27:15 +0000 2024,0,normal,Pantek pantek Taun baru malah sedih dan emosi. Baru mau ngucapin happy new year di grup keluarga. Eh ternyata ada yg kyk tai,1.87E+18,,,in,surga ,0,0,0,https://x.com/cut1ep1es1/status/1874145305253601773,1.46E+18,cut1ep1es1
1.87E+18,Tue Dec 31 17:27:13 +0000 2024,0,normal,@sayHIVI Sedih bgt ,1.87E+18,,,in,,0,0,0,https://x.com/mnglsssssss/status/1874145297091485809,1.27E+18,mnglsssssss
1.87E+18,Tue Dec 31 17:27:11 +0000 2024,0,normal,kok pas jam 00.00 kayak gue sedih banget ya ninggalin 2024,1.87E+18,,,in,,0,0,0,https://x.com/Seecar0/status/1874145287184564327,1.61E+18,Seecar0
1.87E+18,Thu Dec 19 12:14:21 +0000 2024,0,depresi,kalo nyerah sekarang gapapa kali ya capek,1.87E+18,,,in,Deobiland,0,0,0,https://x.com/gppbnrngpp/status/1869717906575208714,1.53E+18,gppbnrngpp
1.87E+18,Thu Dec 19 12:05:58 +0000 2024,0,depresi,@anakrajadubai Gue udah capek jadi gue nyerah,1.87E+18,,anakrajadubai,in,,0,0,0,https://x.com/bibbleayy/status/1869715798803218608,8.49E+17,bibbleayy
1.87E+18,Thu Dec 19 11:43:18 +0000 2024,0,depresi,Capek mau nyerah aja,1.87E+18,,,in,Indonesia,0,0,0,https://x.com/krimpaf/status/1869710095468445829,1.53E+18,krimpaf
1.87E+18,Tue Dec 31 17:27:06 +0000 2024,0,depresi,"aku abis patah hati diselingkuhin, besok aku gajian, rencana mau keluarin uang 500k. Mending buat trip naik gunung atau ke psikolog ya?",1.87E+18,,,in,Indonesia,0,0,0,https://x.com/peachybearzz/status/1874145267748135380,1.24E+18,peachybearzz
1.87E+18,Tue Dec 31 17:27:05 +0000 2024,0,normal,@rosesonblooms2 kalo km pasrah aja jawabny aku marah,1.87E+18,,sayHIVI,in,,0,0,0,https://x.com/itslightyz/status/1874145263872610761,1.42E+18,itslightyz
1.87E+18,Thu Dec 19 14:19:59 +0000 2024,0,depresi,Setiap kali ngajarin anak adhd/autisme jujur ngerasa pengen nyerah dan cape tapi kalo nyerah gitu aja gimana mau ngelanjutin hidup . Huaa semangat terus pejuang kehidupan ,1.87E+18,,,in,,0,0,0,https://x.com/RohaliShabrina/status/1869749524455166074,1.30E+18,RohaliShabrina
1.87E+18,Tue Dec 31 17:27:02 +0000 2024,0,normal,Satya keren bisa survive di tahun 2024 kemarin. Semoga di tahun ini bisa jalani hari-hari dengan baik dan ga kepikiran buat menyerah lagi.,1.87E+18,https://pbs.twimg.com/media/GgJNLDVbYAU2-IH.jpg,,in,,0,0,0,https://x.com/PliRapli__/status/1874145251486732760,1.69E+18,PliRapli__
1.87E+18,Tue Dec 31 17:27:01 +0000 2024,2,normal,2024 ditutup dengan air mata 2025 dibuka dengan air mata HAPPY NEW YEAR ALL !!!,1.87E+18,,,in,,0,0,0,https://x.com/oreokrimvanilla/status/1874145248617873847,1.40E+18,oreokrimvanilla
1.87E+18,Tue Dec 31 17:24:47 +0000 2024,0,normal,@nthpdi Abis keluar liat kembang api kaa emang udah lelah banget ni mata ,1.87E+18,,,in,"Serang , Indonesia",0,0,0,https://x.com/FebbyKHidayati/status/1874144686405017873,627406456,FebbyKHidayati
1.87E+18,Thu Dec 19 15:46:23 +0000 2024,0,depresi,boleh gasih beneran nyerah... capek...,1.87E+18,,,in,"rant, dnff",0,1,0,https://x.com/eeokmin/status/1869771268846973127,1.39E+18,eeokmin
1.87E+18,Fri Dec 20 10:16:02 +0000 2024,0,depresi,Capek kaya pengen nyerah,1.87E+18,,,in,,0,0,0,https://x.com/veeray_easywin/status/1870050521551454225,1.72E+18,veeray_easywin
1.87E+18,Tue Dec 31 17:24:43 +0000 2024,0,normal,Kami segenap calon jenazah melaporkan bahwa 2024 telah selesai dengan senang sedih yang berantai.,1.87E+18,,amourivie,in,,0,1,0,https://x.com/akmalbelajar/status/1874144669975839059,8.46E+17,akmalbelajar
1.87E+18,Tue Dec 31 17:24:36 +0000 2024,1,normal,@dearestdairies sedih bgt kt kg disebut lel @ningningitis,1.87E+18,,,in,legal / any pronouns,0,0,0,https://x.com/ofKusanali/status/1874144638896070771,1.56E+18,ofKusanali
1.87E+18,Sun Dec 22 15:30:16 +0000 2024,0,depresi,Capek guys boleh nyerah gak sih,1.87E+18,,,in,"Tegal, Indonesia",0,0,0,https://x.com/peaceodx/status/1870854375134110026,338930731,peaceodx
1.87E+18,Tue Dec 31 17:24:36 +0000 2024,0,normal,thx 2024 buat semua hepi sedih depresi kecewa kocak kebaikan dan keburukannya. semoga 2025 lebih baik lagi ke aku soalnya aku udah capek jadi mahasiswa aku cuman mau lulus dapet kerja dan menikah dengan johnny suh. makasih tolong y 2025 ak gk bnyk minta kok,1.87E+18,,nthpdi,in,Sijeuni!,0,0,0,https://x.com/cutebearechanie/status/1874144637323206899,1.64E+18,cutebearechanie
1.87E+18,Tue Dec 31 17:24:35 +0000 2024,0,normal,selamat tahun baru yang ak buka dgn galau,1.87E+18,,sadarrdirii,in,"Jawa Timur, Indonesia",0,0,0,https://x.com/anggiiiputri_/status/1874144634798301420,1.29E+18,anggiiiputri_
1.87E+18,Tue Dec 31 17:24:30 +0000 2024,6,normal,@dudimsumi hai pira!! usn mu lucu sekali kita baru temenan kan yaa :&gt; anw thank u udh mau temenan sama aku yaa km jarang muncul di tl hiks SEDIH semoga taun 2025 ini kita bisa lebih dekeeet !! &lt;3,1.87E+18,,,in,21+ zone,0,3,5,https://x.com/sebelume/status/1874144612677542096,1.01E+18,sebelume
1.87E+18,Sun Dec 22 17:41:32 +0000 2024,2,depresi,Capek boss mau nyerah aja,1.87E+18,,,in,,0,0,0,https://x.com/tidakada_orang/status/1870887409879261204,1.27E+18,tidakada_orang
1.87E+18,Tue Dec 31 17:24:29 +0000 2024,0,normal,@yunantyo_yas @JokoHQ Jangan kecewa Bung! Jokowi tetap masuk nominasi sbg finalis kok! Harusnya kamu bangga!,1.87E+18,,dearestdairies,in,personal acc | 🇵🇸,0,1,0,https://x.com/kettosune/status/1874144609368236037,1.42E+18,kettosune
1.87E+18,Tue Dec 31 17:24:28 +0000 2024,0,normal,@gimanayabingung AWW HEHE TKS ANYOO tbh agak kecewa aileen canon engga kyk gitu tp gpp yg penting cantik ️,1.87E+18,,,in,niel heart ,0,0,0,https://x.com/yawnzzah/status/1874144606235045907,1.41E+18,yawnzzah
1.87E+18,Tue Dec 31 17:24:27 +0000 2024,0,depresi,beneran deh di akhir2 desember ini aku kek ngerasainnya ya aku hidup karena Allah nyuruh aku hidup aku sering ga ngarep yang gimana2 tapi aku ngusahain apa yg lg tak hadepin sisanya yaudah biar Allah yg bales usahaku. beneran flat gada rasa menggebu gebu takut sedih atau gmn,1.87E+18,,,in,,0,0,0,https://x.com/swanlakme/status/1874144602657350104,1.67E+18,swanlakme
1.87E+18,Tue Dec 31 17:24:27 +0000 2024,0,normal,kok gua sedih ya,1.87E+18,,,in,,0,1,0,https://x.com/monsteerTW/status/1874144600346267969,1.72E+18,monsteerTW
1.87E+18,Tue Dec 31 17:24:27 +0000 2024,0,normal,@avocach0 gagal jadi panitia nikahan kita bales jadi panitia QURBAN,1.87E+18,,hosiwpie,in,DNF !,1,1,0,https://x.com/hosiwpie/status/1874144599440253427,1.78E+18,hosiwpie
1.17E+18,Mon Dec 23 02:01:46 +0000 2024,0,depresi,@BTS_twt yoon aku capek. nyerah skrg udah boleh kan?,1.87E+18,,BTS_twt,in,indonesia ,0,0,0,https://x.com/punyahanunn/status/1871013296083767528,1960387238,punyahanunn
1.87E+18,Tue Dec 31 17:24:24 +0000 2024,9,normal,1st song on 1st january 2025 tiap denger lagu ini selalu ngerasa gelisah bingung aneh campur aduk https://t.co/NycBhF0eDJ,1.87E+18,,yunantyo_yas,in,,0,0,1,https://x.com/MukeloR77689/status/1874144587662676315,1.72E+18,MukeloR77689
1.87E+18,Tue Dec 31 17:24:23 +0000 2024,0,normal,Jujur aku amat sangat menanti nih album rilis karena kemungkinan bakal diup di spotify tapi bikin sedih juga karena kalau ini udah rilis berarti jatah liburku tinggal dikit ,1.87E+18,,gimanayabingung,in,,0,1,0,https://x.com/areuwuu/status/1874144584680489115,1.37E+18,areuwuu
1.87E+18,Tue Dec 31 17:24:19 +0000 2024,0,depresi,aku bingung banget merasa gagal jadi kakak,1.87E+18,,,in,Surabaya,0,0,0,https://x.com/shitposthahah/status/1874144565873303733,1.12E+18,shitposthahah
1.87E+18,Tue Dec 31 17:24:16 +0000 2024,0,normal,@loafheartz sedih soalnya ppn naik jdi 12%,1.87E+18,,mrcedeis,in,,0,0,0,https://x.com/mrcedeis/status/1874144556746498134,1.84E+18,mrcedeis
1.87E+18,Mon Dec 23 04:42:31 +0000 2024,225,depresi,Nyerah aja kali ya capek banget soalnya.,1.87E+18,,,in,"Loksado, Dayak Meratus",0,230,4,https://x.com/pranatadayken/status/1871053750317801678,1.37E+18,pranatadayken
1.87E+18,Tue Dec 31 17:24:12 +0000 2024,0,depresi,taun baru sesenggukan di kamar sendirian:) https://t.co/exWgqUDwJA,1.87E+18,,,in,caratland,0,0,0,https://x.com/dikeyymii/status/1874144538052419805,1.30E+18,dikeyymii
1.87E+18,Tue Dec 31 17:24:11 +0000 2024,0,normal,Selamat tahun baru saya sudah gagal war vc 1.1,1.87E+18,https://pbs.twimg.com/media/GgJMhbsbYAQy9Yz.jpg,,in,,0,0,0,https://x.com/realuckyp1ck/status/1874144534470549923,1.64E+18,realuckyp1ck
1.87E+18,Mon Dec 23 14:03:50 +0000 2024,0,depresi,@adityajuliannn capek banget bjir mw nyerah,1.87E+18,,adityajuliannn,in,,0,0,0,https://x.com/jeannirsln/status/1871195012626800833,942724778,jeannirsln
1.87E+18,Mon Dec 23 13:53:29 +0000 2024,0,normal,@fairynland boleh capek tpi gaboleh nyerah,1.87E+18,,fairynland,in,,0,0,0,https://x.com/saklarsky/status/1871192407532077322,7.44E+17,saklarsky
1.87E+18,Tue Dec 31 17:24:10 +0000 2024,0,normal,ko agak sedih gt yaa cepet bngt udh 2025,1.87E+18,,loafheartz,in,"homophobic, gayfethizer dni‼️",0,1,0,https://x.com/chcolatepudding/status/1874144530079093016,1.72E+18,chcolatepudding
1.87E+18,Tue Dec 31 17:24:10 +0000 2024,0,normal,baru 24 menit kok gw tbtb galau aja,1.87E+18,,kayyisa__,in,"Kota Bandung, Jawa Barat",0,0,0,https://x.com/SeriusAmatX/status/1874144529152147889,842963820,SeriusAmatX
1.87E+18,Tue Dec 24 00:12:27 +0000 2024,0,depresi,dahlah nyerah hidup sama orang begini,1.87E+18,,,in,,0,0,0,https://x.com/nebopalassar/status/1871348175644266628,1.25E+18,nebopalassar
1.87E+18,Tue Dec 24 00:05:18 +0000 2024,13,normal,Kubantu jelaskan ya karna jujur aku masih khawatir sementara beberapa orang udh nyerah ngasih tau mbak. 1. Mbak jelas meromantisasi hidup yg sebenarnya tidak nyaman. 2. Bantuan medis. Paksa suami mbak berobat medis yg intens di puskes terdekat biar dapet perawatan proper. -cont,1.87E+18,,,in,,0,1,0,https://x.com/parfumlondri/status/1871346374572466362,3782334080,parfumlondri
1.87E+18,Tue Dec 24 15:48:55 +0000 2024,0,depresi, Enak ya jadi kamu blablabla wkwk yang km lihat cuman hahahihi'nya aku doang mbk coba kamu tau sad'nya hidup aing Sini deh yok tukeran sama aku biar tau rasanya gimana jadi mbak² yg katamu enak ini. semenit aja kujamin nyerah lari pontang panting kau ,1.87E+18,,,in,"Sidoarjo, Indonesia",0,1,0,https://x.com/zonzonnananuuu/status/1871583844450873617,1.53E+18,zonzonnananuuu
1.87E+18,Tue Dec 31 17:24:07 +0000 2024,0,normal,tahun baru kok sedih ya gw,1.87E+18,,,in,Indonesia,0,0,0,https://x.com/Qiya_yya/status/1874144517190017338,559320301,Qiya_yya
1.87E+18,Wed Dec 25 12:24:16 +0000 2024,0,depresi,apa nyerah ya..... capek..,1.87E+18,,,in,Prohibited to Repost/Use AI.,0,3,0,https://x.com/kanggalongratis/status/1871894729237143784,1.86E+18,kanggalongratis
1.87E+18,Tue Dec 31 17:24:03 +0000 2024,0,normal,baru awal tahun ud kecewa,1.87E+18,,,in,"Hokkaidō, Japan",0,0,0,https://x.com/jekoism/status/1874144500240834804,1.42E+18,jekoism
1.87E+18,Tue Dec 31 17:24:01 +0000 2024,0,normal,@zhoanghao happy new year (beneran) ya! jadi merasa bersalah .,1.87E+18,https://pbs.twimg.com/media/GgJMe0AbcAAbUt9.jpg,,in,,0,0,0,https://x.com/dangerousdio/status/1874144492426846244,29320752,dangerousdio
1.87E+18,Thu Dec 26 01:10:39 +0000 2024,0,depresi,@cithetic Tapi aku udh mau nyerah ini asli capek bgt,1.87E+18,,cithetic,in,,0,0,0,https://x.com/taqibalqibul/status/1872087596010242059,1.08E+18,taqibalqibul
1.87E+18,Tue Dec 31 17:23:59 +0000 2024,0,normal,Pantesan 3x gagal mulu soalnya keselek. Stop deh gak cocok di aku Jalur ibadah ae lachh...,1.87E+18,https://pbs.twimg.com/amplify_video_thumb/1874141245834158080/img/1sPXddXS35Z7vcUH.jpg,,in,,0,1,0,https://x.com/hi_kryst/status/1874144484600226216,197362939,hi_kryst
1.87E+18,Tue Dec 31 17:23:58 +0000 2024,0,normal,@cloudieamour ehhh jgn bikin gw sedih ahh lgi ga moid nangis,1.87E+18,,,in,,0,0,0,https://x.com/nilours/status/1874144480032678289,1.84E+18,nilours
1.87E+18,Tue Dec 31 17:23:56 +0000 2024,1,normal,@minkaput sama-sama kesepian ya,1.87E+18,,bludhavnn,in,she,0,1,0,https://x.com/dokunyaan/status/1874144471031701787,1.34E+18,dokunyaan
1.87E+18,Tue Dec 31 17:23:55 +0000 2024,0,normal,@starfess FAK SEDIH,1.87E+18,,,in,,0,0,0,https://x.com/tyempatcerityaa/status/1874144467269411026,1.86E+18,tyempatcerityaa
1.87E+18,Tue Dec 31 17:23:53 +0000 2024,0,normal,@kangyh_universe baru buka twt bismillah yaa mba semoga lelah ini dibayar dengan nonton konser day6 dipangkuan youngk &amp; wonpil‍↕️,1.87E+18,,zhoanghao,in,,0,1,0,https://x.com/anomaliueo/status/1874144459853881444,1.80E+18,anomaliueo
1.87E+18,Thu Dec 26 16:47:28 +0000 2024,0,depresi,capek banget aku mau nyerah,1.87E+18,,,in,# ,0,0,0,https://x.com/th8nine/status/1872323353060774312,1.45E+18,th8nine
1.87E+18,Tue Dec 31 17:23:51 +0000 2024,5,depresi,Kemungkinan diagnosis: gangguan kecemasan depresi berkepanjangan kehilangan minat dan hobi suicidal thought berturut burnout dan prokrastinasi. Tapi hebatnya masih melewati 2024 dengan lengkap hingga ujung. Terima kasih diri kamu hebat️,1.87E+18,,sultanfrozen,in,,0,1,0,https://x.com/sultanfrozen/status/1874144448176922695,536024858,sultanfrozen
1.87E+18,Thu Dec 26 13:55:22 +0000 2024,0,depresi,Capek bgt mau nyerah.,1.87E+18,,,in,Hell,0,1,0,https://x.com/martabaqtelor/status/1872280044116246630,1.19E+18,martabaqtelor
1.87E+18,Tue Dec 31 17:23:47 +0000 2024,0,normal,@biscofq Yaudah kak kita pasrah aja ya,1.87E+18,,minkaput,in,,0,0,0,https://x.com/inimenik/status/1874144431928205661,451298859,inimenik
1.87E+18,Tue Dec 31 17:23:46 +0000 2024,0,normal,pernah di fase cowo gabisa ini itu karena jarang update mereka sendiri sedih karena gaada yang ngajarin dan akhirnya apa? mereka milih ga mau coba hal hal baru takut kek gini diluar konteks percintaan men.. anjing banget kalo jadi cewenya,1.87E+18,,starfess,in,❗rant acc ⊙⁠.⁠☉❗,0,0,0,https://x.com/ocerysblue/status/1874144429860340220,1.63E+18,ocerysblue
1.87E+18,Tue Dec 31 17:23:45 +0000 2024,0,normal,2024 pendewasaan pertemanan kekeluargaan keuangan percintaan segalanya teruji di tahun ini lelah sekali tapi secara tidak sadar menjadi pribadi yang kuat meskipun banyak mimpi yang dikubur kembali thanks to yourself kuatlah kau lelah bukan kalah ..,1.87E+18,,kangyh_universe,in,,0,0,0,https://x.com/ghxidxc/status/1874144424604950549,1.17E+18,ghxidxc
1.87E+18,Tue Dec 31 17:23:43 +0000 2024,0,depresi,sedih bgt gpnya tempat buat cerita,1.87E+18,,,in,ig: @mithtrsw ,0,0,0,https://x.com/mit4trrsmwt/status/1874144416031731978,1.58E+18,mit4trrsmwt
1.87E+18,Tue Dec 31 17:23:42 +0000 2024,0,normal,@GunRomli Caleg gagal kebanyakan polah...awokwokwok,1.87E+18,,,in,,0,1,0,https://x.com/dearpiw/status/1874144411908792535,1.52E+18,dearpiw
1.87E+18,Fri Dec 27 17:15:29 +0000 2024,0,depresi,@ohmydull Rasanya capek pengen nyerah,1.87E+18,,MrBullBinance,in,"Loksado, Dayak Meratus",0,0,0,https://x.com/pranatadayken/status/1872692795053670580,1.37E+18,pranatadayken
1.87E+18,Tue Dec 31 17:23:41 +0000 2024,0,depresi,Sok sokan mau journaling di 2025 tapi pikiran top 3 mu adalah mati wkwkw. Udahlah mission abort aja emg udh ngerasa idup enak? Udh ngga ngerasa bersalah &amp; berdosa lagi? Kalo masih mati aja mending mati.,1.87E+18,,biscofq,in,"Banten, Indonesia",0,0,0,https://x.com/mybxpress/status/1874144407362167179,1.40E+18,mybxpress
1.87E+18,Tue Dec 31 17:23:39 +0000 2024,0,depresi,"habis ngajuin surat pengunduran diri ke kampus karna mama udh ga sanggup bayarin ukt, adek2ku jg masih banyak yg sekolah jd aku disuruh kerja aja :( semangatin aku pls sedih bgt",1.87E+18,,,in,,0,0,0,https://x.com/roraawrs/status/1874144401758580789,1.76E+18,roraawrs
1.87E+18,Tue Dec 31 17:23:35 +0000 2024,0,normal,@chompwalk kecewa ak by,1.87E+18,,,in,"Banyuwangi, Indonesia",0,0,0,https://x.com/JosiYap22/status/1874144384536719476,3695468658,JosiYap22
1.87E+18,Tue Dec 31 17:23:34 +0000 2024,0,normal,@gagal_hijrah Taun baruan haram dan syirik terus ngerayain tahun baru islam dibilang bidah semua salah dimata wahabi ,1.87E+18,,,in,,0,0,0,https://x.com/adudududududuu/status/1874144379230929356,1.58E+18,adudududududuu
1.87E+18,Tue Dec 31 17:23:31 +0000 2024,0,depresi,30 menit pertama di 2025 gw udah depresi mikirin tugas akhir,1.87E+18,,GunRomli,in,,0,0,0,https://x.com/adi_s_nugroho/status/1874144365955997851,617773640,adi_s_nugroho
1.87E+18,Tue Dec 31 17:23:25 +0000 2024,0,normal,@BaseBDG Aku gak nangis tapi kecewa;),1.87E+18,,AhmadAdiAwang,in,,0,0,0,https://x.com/Terasing/status/1874144342446924210,66535287,Terasing
1.87E+18,Sat Dec 28 03:24:36 +0000 2024,0,depresi,@asdn___ Tapi jujur aing udh capek mau nyerah a,1.87E+18,,asdn___,in,,0,0,0,https://x.com/taqibalqibul/status/1872846081614332422,1.08E+18,taqibalqibul
1.87E+18,Tue Dec 31 17:23:25 +0000 2024,0,depresi,curhat dikit desember kemarin tuh entah kenapa lagi sedih mulu banyak pikiran dan kek capek banget. sekarang pun tetep lagi sedih karena waktu berasa cepet banget dan gua masih gini-gini aja ,1.87E+18,,,in,,0,0,0,https://x.com/ncityz0ne/status/1874144339292737720,1.32E+18,ncityz0ne
1.87E+18,Tue Dec 31 17:23:22 +0000 2024,0,depresi,"pgn punya someone to talk disaat"" berat kaya gini.. Masih job seeker, uang terbatas, ga punya tmn ngobrol (baru putus 3 bulan yg lalu), hidup masih sm ortu. Malem suka ovt, tp gatau cerita ke siapa, sepi, hampa, tapi masih mau berjuang kok.. Dipendem aja gpp kan ya?",1.87E+18,,chompwalk,in,rant,0,1,0,https://x.com/dicawla/status/1874144329197036006,1.67E+18,dicawla
1.87E+18,Tue Dec 31 17:23:22 +0000 2024,4,normal,@tanyakanrl lelah bgt tiap tahun liat ini lol https://t.co/MJGFW40tcF,1.87E+18,,gagal_hijrah,in,"Busan, Republic of Korea",0,0,0,https://x.com/dengates1/status/1874144329109037114,1.01E+18,dengates1
1.87E+18,Sat Dec 28 08:42:03 +0000 2024,0,depresi,Pengen nyerah sama hidup deh,1.87E+18,,,in,"Medan Kota, Indonesia",0,0,0,https://x.com/hiphipwhorey/status/1872925970711363774,271383761,hiphipwhorey
1.87E+18,Tue Dec 31 17:23:13 +0000 2024,0,normal,tahun baru ini ngga kemana-mana gaada yg ngajakin keluar akhirnya sendirian aja di rumah. jujur agak iri sih kalo liat story orang2 yg masih bisa kumpul dengan keluarga lengkap temen-temen bahkan yg sama pacar nya jg hehe,1.87E+18,,BaseBDG,in,,0,0,0,https://x.com/Binarekha/status/1874144290437554507,1.55E+18,Binarekha
1.87E+18,Tue Dec 31 17:23:11 +0000 2024,0,normal,nggak nyangka kita sudah di tahun 2025 yang dimana 3 tahun lalu kita nangis bareng dan berpikiran gimana kita bisa bahagia tanpa bts tanpa ot7 siapa yg nemenin hari ku but see!! ternyata kita bisa my bisa cukup sedih dan bahagia akhirnya tahun dimana bts reuni,1.87E+18,,,in,"North Pole, AK",0,0,0,https://x.com/matchiyaa/status/1874144280530530555,1.15E+18,matchiyaa
1.87E+18,Sat Dec 28 18:12:54 +0000 2024,0,depresi,Dah ah capek gue mau nyerah ajaa,1.87E+18,,,in,"Bekasi Barat, Indonesia",0,0,1,https://x.com/bnmnabila_/status/1873069630975295990,241446468,bnmnabila_
1.87E+18,Tue Dec 31 17:23:09 +0000 2024,0,normal,@runhazu Realitanya tidak ada ibara irl jadi admin kesepian wakk baperin mereka aja jdnya (maaf iyh adminnya jg hopeless romantic ‍️,1.87E+18,,,in,semi-RPS,0,0,0,https://x.com/bijiemo/status/1874144272255181114,7.90E+17,bijiemo
1.87E+18,Tue Dec 31 17:23:07 +0000 2024,0,normal,@woodzobatbatuk Belom sejam sudah gagal ,1.87E+18,https://pbs.twimg.com/media/GgJMRx5bIAASjXL.jpg,tanyakanrl,in,minwon areaaa,0,0,0,https://x.com/ninuminull/status/1874144265808572676,1.78E+18,ninuminull
1.87E+18,Sun Dec 29 00:49:09 +0000 2024,0,depresi,Woi nyerah boleh gaksi capek.,1.87E+18,,,in,BTS,0,19,0,https://x.com/busanbbys7/status/1873169351010075092,7.43E+17,busanbbys7
1.87E+18,Tue Dec 31 17:21:24 +0000 2024,7,depresi,tp guenya paok aduh sori dah aku mau mengakhiri semuanya dan mengakhiri diriku sendiri as well!!!!^____ terus maret-mei depresi berat lagi gue gabisa ngerayain ultah sendiri. juni ada yg baru dan mulai balik stabil,1.87E+18,,,in,Indonesia,0,2,0,https://x.com/graaayyz/status/1874143835707892234,1.22E+18,graaayyz
1.87E+18,Tue Dec 31 17:21:23 +0000 2024,0,normal,Ga berasa scrolling hape sekaligus jaga anak yg tidurnya gelisah krn rame petasan,1.87E+18,,,in,HAPPY,0,0,0,https://x.com/Jijinjung218/status/1874143829412241556,1.05E+18,Jijinjung218
1.87E+18,Tue Dec 31 17:21:20 +0000 2024,0,normal,produk gagal https://t.co/UaZ2ksWYiE,1.87E+18,,iyasayangiyah_,in,"Tangerang, Indonesia",0,0,0,https://x.com/nellesta12/status/1874143818209255751,2734530816,nellesta12
1.87E+18,Tue Dec 31 17:21:18 +0000 2024,0,normal,Tapi ya udah awal tahun sedih bukan berarti akan menjadi tahun yg penuh kesedihan kan. Wkwk.,1.87E+18,,runhazu,in,i Ⓒ hrushiro,0,1,0,https://x.com/saegusayang/status/1874143809136976211,1.59E+18,saegusayang
1.87E+18,Tue Dec 31 17:21:18 +0000 2024,0,normal,katanya night of fireworks lagu galau krn putus tp gue nangkep maknanya kaga begitu,1.87E+18,,woodzobatbatuk,in,,0,0,0,https://x.com/cutermacy/status/1874143807929012491,1.54E+18,cutermacy
1.87E+18,Tue Dec 31 17:21:16 +0000 2024,0,normal,gak mood tahun baruan sendirian bgini ,1.87E+18,https://pbs.twimg.com/media/GgJL2Y6bYAEWBJA.jpg,,in,theirye’re,0,0,0,https://x.com/wheeskei/status/1874143801272606894,1.66E+18,wheeskei
1.87E+18,Tue Dec 31 17:21:16 +0000 2024,0,normal,@ToYUJIN03 Galau kenapa dd?,1.87E+18,,seokkanojo,in,,0,1,0,https://x.com/seokkanojo/status/1874143798214938797,2653508550,seokkanojo
1.87E+18,Sun Dec 29 16:55:48 +0000 2024,13,depresi,Capek ya punya isi kepala berisik banget mau nyerah tapi aku blm ketemu exo tbz apalagi polarix belum debut. Tahun depan bisa survive lagi ga ya? Wkwkwk :),1.87E+18,,,in,She/Her 02z,0,5,0,https://x.com/only4younghoon/status/1873412616451981366,1.40E+18,only4younghoon
1.87E+18,Tue Dec 31 17:21:15 +0000 2024,0,normal,Untung dirumah sendiri jadi bisa menyelinap tapi ak lagi denger mereka nyariin aku aaaaaa takut bingitsak pengen sendirian krn 5 jam bersama itu capek bgt,1.87E+18,https://pbs.twimg.com/media/GgJL2SMbYAABo1M.jpg,,in,she/her.,0,0,0,https://x.com/vendtea/status/1874143794863759391,1.51E+18,vendtea
1.87E+18,Tue Dec 31 17:21:13 +0000 2024,0,depresi,Cw depresi Skripsi aku sudah dinilai sejak Agustus 2024 dan udh dinyatakan lulus Tetapi sampai sekarang aku belum selesai revisi Apakah kelulusan aku bisa dicabut? Banyak banget rintangan yg bikin aku nangis selama ini,1.87E+18,,hijklmnono,in,,0,0,0,https://x.com/hijklmnono/status/1874143787976700296,186394935,hijklmnono
1.87E+18,Tue Dec 31 17:21:11 +0000 2024,0,normal,sedih juga new year aja gini apalagi lebaran nanti yaa...,1.87E+18,,,in,,0,0,0,https://x.com/eitizeus/status/1874143777600016492,1.40E+18,eitizeus
1.87E+18,Tue Dec 31 17:21:10 +0000 2024,1,depresi,Punya pasangan yg (coincidentally) ada acara sama rekan kerjanya 4 tahun in a row. Ke luar sepulang kerja beli mie kopi rokok ngeliatin dua atau lebih orang antusias buat menyambut 2025 aga sedih sih. Kenapa ya selalu begini setiap tahunnya.,1.87E+18,,,in,,0,1,0,https://x.com/honeykissmoo/status/1874143776907943989,1.69E+18,honeykissmoo
1.87E+18,Tue Dec 31 17:21:09 +0000 2024,0,normal,Nggak tau tp ngerasa sedih ,1.87E+18,,barb6ph,in,@UnsendedTruth,0,0,0,https://x.com/ToISA02/status/1874143770415161852,7.20E+17,ToISA02
